Year,mode,input_panel_orientation,coefficient_mode,validation_reference,capacity_source,converged,rounds_used,tolerance,max_rounds,observed_output_total,realized_output_total,desired_output_total,relative_error_total,correlation_realized_vs_observed,mean_absolute_percentage_error,median_absolute_percentage_error,final_residual_share,total_capacity_penalty,mean_capacity_stress_over_rounds,mean_share_capacity_binding,mean_share_capacity_missing
2008,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,transpose_row_output_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:X_observed,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,False,400,1e-08,400,128675287381.27255,109308447802.5011,109313497164.82886,0.2903443009147526,0.9438058548246174,0.3303658087106106,0.2728723672192732,6.65681964434392e-08,5049362.327747817,0.9999906500836474,2.536892763006015e-05,0.0
