Year,mode,input_panel_orientation,capacity_source,round,received_demand_total,desired_output_total,realized_output_total,unmet_capacity_total,capacity_penalty_total,supplier_demand_total,absolute_supplier_demand_total,residual_share,mean_capacity_stress,median_capacity_stress,share_capacity_binding,share_capacity_missing,converged
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,10,185406477.52871752,185406477.52871752,185231102.07035142,175375.4583660864,175375.4583660864,114889493.03630564,114889493.03630564,0.0015705811071875452,0.9996797802693957,1.0,0.0004069175991861648,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,11,114889493.03630564,114889493.03630564,114793970.11834344,95522.91796220429,95522.91796220429,71934782.01158315,71934782.01158315,0.0009833746027702022,0.9997048380391746,1.0,0.0004069175991861648,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,12,71934782.01158315,71934782.01158315,71884588.63107845,50193.38050470038,50193.38050470038,45586806.61336697,45586806.61336697,0.0006231882073092721,0.9997366236631463,1.0,0.0004069175991861648,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,13,45586806.61336697,45586806.61336697,45562092.897578165,24713.715788804537,24713.715788804537,29309656.21132031,29309656.21132031,0.0004006736481038789,0.9997767527792001,1.0,0.0004069175991861648,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,14,29309656.21132031,29309656.21132031,29299034.206003927,10622.005316384673,10622.005316384673,19175914.686755594,19175914.686755594,0.0002621417200486844,0.9998271447608339,1.0,0.0004069175991861648,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,15,19175914.686755594,19175914.686755594,19172881.176839657,3033.5099159364995,3033.5099159364995,12811096.986945443,12811096.986945443,0.00017513234986323343,0.9998900322392418,1.0,0.0004069175991861648,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,16,12811096.986945443,12811096.986945443,12810938.324158493,158.66278695008305,158.66278695008305,8770816.929677133,8770816.929677133,0.00011990025371596444,0.9999502991558992,1.0,0.0002034587995930824,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,17,8770816.929677133,8770816.929677133,8770796.456277754,20.473399379070656,20.473399379070656,6172790.663673301,6172790.663673301,8.438429084133333e-05,0.999989861823962,1.0,0.0002034587995930824,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,18,6172790.663673301,6172790.663673301,6172790.663673301,0.0,0.0,4477073.957413085,4477073.957413085,6.120322744197631e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,19,4477073.957413085,4477073.957413085,4477073.957413085,0.0,0.0,3350777.187298229,3350777.187298229,4.5806341430217576e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,20,3350777.187298229,3350777.187298229,3350777.187298229,0.0,0.0,2587527.1006820607,2587527.1006820607,3.537243547051592e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,21,2587527.1006820607,2587527.1006820607,2587527.1006820607,0.0,0.0,2058393.6927958282,2058393.6927958282,2.8138989559624286e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,22,2058393.6927958282,2058393.6927958282,2058393.6927958282,0.0,0.0,1682293.6784697222,1682293.6784697222,2.2997565733105317e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,23,1682293.6784697222,1682293.6784697222,1682293.6784697222,0.0,0.0,1407850.074390767,1407850.074390767,1.9245821964694255e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,24,1407850.074390767,1407850.074390767,1407850.074390767,0.0,0.0,1202221.4226820657,1202221.4226820657,1.6434803594475856e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,25,1202221.4226820657,1202221.4226820657,1202221.4226820657,0.0,0.0,1044191.7947773248,1044191.7947773248,1.4274481171566112e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,26,1044191.7947773248,1044191.7947773248,1044191.7947773248,0.0,0.0,919879.0516575,919879.0516575,1.2575080812431814e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,27,919879.0516575,919879.0516575,919879.0516575,0.0,0.0,820059.0852609621,820059.0852609621,1.121050560891032e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,28,820059.0852609621,820059.0852609621,820059.0852609621,0.0,0.0,738490.8439010158,738490.8439010158,1.0095438117177527e-05,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,29,738490.8439010158,738490.8439010158,738490.8439010158,0.0,0.0,670863.048412926,670863.048412926,9.170941584837772e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,30,670863.048412926,670863.048412926,670863.048412926,0.0,0.0,614128.2762130911,614128.2762130911,8.395356638096893e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,31,614128.2762130911,614128.2762130911,614128.2762130911,0.0,0.0,566079.194088784,566079.194088784,7.73850823005063e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,32,566079.194088784,566079.194088784,566079.194088784,0.0,0.0,525076.7203557054,525076.7203557054,7.177989518624364e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,33,525076.7203557054,525076.7203557054,525076.7203557054,0.0,0.0,489873.92639750877,489873.92639750877,6.6967545366448735e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,34,489873.92639750877,489873.92639750877,489873.92639750877,0.0,0.0,459500.5867654671,459500.5867654671,6.281539949761799e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,35,459500.5867654671,459500.5867654671,459500.5867654671,0.0,0.0,433186.3959606269,433186.3959606269,5.921815401965682e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,36,433186.3959606269,433186.3959606269,433186.3959606269,0.0,0.0,410309.0320048041,410309.0320048041,5.6090735257358495e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,37,410309.0320048041,410309.0320048041,410309.0320048041,0.0,0.0,390358.34063770034,390358.34063770034,5.336340327003733e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,38,390358.34063770034,390358.34063770034,390358.34063770034,0.0,0.0,372911.10129438573,372911.10129438573,5.097830226897974e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,39,372911.10129438573,372911.10129438573,372911.10129438573,0.0,0.0,357612.8365844572,357612.8365844572,4.888697390716209e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,40,357612.8365844572,357612.8365844572,357612.8365844572,0.0,0.0,344164.3872784946,344164.3872784946,4.704852203112851e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,41,344164.3872784946,344164.3872784946,344164.3872784946,0.0,0.0,332311.77223093895,332311.77223093895,4.542822649561116e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,42,332311.77223093895,332311.77223093895,332311.77223093895,0.0,0.0,321838.3599064672,321838.3599064672,4.39964729827462e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,43,321838.3599064672,321838.3599064672,321838.3599064672,0.0,0.0,312558.7029084462,312558.7029084462,4.27279101597153e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,44,312558.7029084462,312558.7029084462,312558.7029084462,0.0,0.0,304313.5964230824,304313.5964230824,4.1600774150109124e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,45,304313.5964230824,304313.5964230824,304313.5964230824,0.0,0.0,296966.05794357357,296966.05794357357,4.059633894761385e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,46,296966.05794357357,296966.05794357357,296966.05794357357,0.0,0.0,290398.015504588,290398.015504588,3.969846368563346e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,47,290398.015504588,290398.015504588,290398.015504588,0.0,0.0,284507.55162831006,284507.55162831006,3.889321587470184e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,48,284507.55162831006,284507.55162831006,284507.55162831006,0.0,0.0,279206.59081932926,279206.59081932926,3.816855527463322e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,49,279206.59081932926,279206.59081932926,279206.59081932926,0.0,0.0,274418.9464599921,274418.9464599921,3.7514066898021463e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,50,274418.9464599921,274418.9464599921,274418.9464599921,0.0,0.0,270078.6626416943,270078.6626416943,3.6920734332553862e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,51,270078.6626416943,270078.6626416943,270078.6626416943,0.0,0.0,266128.60058225127,266128.60058225127,3.638074649913039e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,52,266128.60058225127,266128.60058225127,266128.60058225127,0.0,0.0,262519.22961567884,262519.22961567884,3.5887332375774607e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,53,262519.22961567884,262519.22961567884,262519.22961567884,0.0,0.0,259207.59047048472,259207.59047048472,3.5434619274009855e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,54,259207.59047048472,259207.59047048472,259207.59047048472,0.0,0.0,256156.40445151253,256156.40445151253,3.501751106078115e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,55,256156.40445151253,256156.40445151253,256156.40445151253,0.0,0.0,253333.30672804586,253333.30672804586,3.463158334615369e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,56,253333.30672804586,253333.30672804586,253333.30672804586,0.0,0.0,250710.18556035028,250710.18556035028,3.4272993153180646e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,57,250710.18556035028,250710.18556035028,250710.18556035028,0.0,0.0,248262.61221193566,248262.61221193566,3.393840098483841e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,58,248262.61221193566,248262.61221193566,248262.61221193566,0.0,0.0,245969.34866681398,245969.34866681398,3.3624903527187356e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,59,245969.34866681398,245969.34866681398,245969.34866681398,0.0,0.0,243811.9222224365,243811.9222224365,3.3329975494680907e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,60,243811.9222224365,243811.9222224365,243811.9222224365,0.0,0.0,241774.2576492565,241774.2576492565,3.3051419345041483e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,61,241774.2576492565,241774.2576492565,241774.2576492565,0.0,0.0,239842.3589633776,239842.3589633776,3.2787321776425437e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,62,239842.3589633776,239842.3589633776,239842.3589633776,0.0,0.0,238004.0339998831,238004.0339998831,3.2536016075596614e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,63,238004.0339998831,238004.0339998831,238004.0339998831,0.0,0.0,236248.65593998518,236248.65593998518,3.229604951782131e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,64,236248.65593998518,236248.65593998518,236248.65593998518,0.0,0.0,234566.95676550336,234566.95676550336,3.2066155131345133e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,65,234566.95676550336,234566.95676550336,234566.95676550336,0.0,0.0,232950.84831357913,232950.84831357913,3.184522723492242e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,66,232950.84831357913,232950.84831357913,232950.84831357913,0.0,0.0,231393.26720243428,231393.26720243428,3.163230023860403e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,67,231393.26720243428,231393.26720243428,231393.26720243428,0.0,0.0,229888.04041129333,229888.04041129333,3.142653026802444e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,68,229888.04041129333,229888.04041129333,229888.04041129333,0.0,0.0,228429.7687373563,228429.7687373563,3.1227179232546504e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,69,228429.7687373563,228429.7687373563,228429.7687373563,0.0,0.0,227013.72573081672,227013.72573081672,3.10336010093113e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,70,227013.72573081672,227013.72573081672,227013.72573081672,0.0,0.0,225635.77003441832,225635.77003441832,3.0845229459737063e-06,1.0,1.0,0.0,0.0,False
2016,transpose_row_output_fd_without_inventory,transpose_row_fd_without_inventory,input_panel:transpose_row_fd_without_inventory:K:data\abm_v3\inputs\abm_v3_historical_panel_1995_2016_transpose_row_fd_without_inventory.parquet,71,225635.77003441832,225635.77003441832,225635.77003441832,0.0,0.0,224292.26933451853,224292.26933451853,3.066156803335327e-06,1.0,1.0,0.0,0.0,False
